id,target,text_spacy_Lemmatized
3099,0, ever since the outbreak of   dead body have be mysteriously find everywhere  time and again 
3229,1, a follow  up to yesterday s pakistan post  in the past hour  a further people have die in the sw province of
1368,0, I would like to wax my unconscious bag in thc and rub it all over your body 
4351,0, that river go drown you 
10361,0, hahaha  I love it  it be a good job I see this before work because once I get there I ll be trap in excel all day
5216,0, this be devastating  it be an eyewitness from wild tell human the stress and suffering they face  
8792,0, still sore about   fan  protest  rupe   it seem he s still refuse to take ownership of his
773,0,    my recommend read not for the weak of mind  the   strain  viral vengeance 
986,0, oh my god  my fucking eye and ear be literally bleed after watch this
8672,0, 5000hz poll oder oder riot
9368,0, mccormack s smoke theory do nt take into a account it do a lap of the earth and blow back on we from the west 
6102,0, brahmin prove they be superior be like attack character  amptalk about aukat of a bahuj
9409,0, I hike to dream lake in colorado the night after a big snowstorm to capture the milky way  oc   1600x2000   aryeh95 h
10696,0, we be not crazy  we be not violent  we just be nt who  they  want we to be  sheep no more  we be truth seek patriot
4262,1, eight megadrought be identify in eastern australia include one year drought  ad  which occur during a
5017,0, so excited for unknown artist band live at the epicentre jan 24th  you can grab your ticket heregt 
7475,0, check out what I find  japan wwii military temple picture postcard north china kuwaki force ww2   via
2649,1, weapon  yield thief crash getaway car  leave pawnshop worker extremely shake  t10 news
9362,0, niggas wanna pick fight when their stove wo nt even turn on  bro u worry bout the wrong smoke
1658,0, err  what s the bridge make of cus I do nt hear any material be mention  a bridge without sub
459,1, it be yr old but imagine they be   student for burn we flag yale student  xtian  amp  muslm name  be ch
6989,0, I just receive an inundation of some of the most appalling information at work just now   nigga be wylin in 
4048,0, researcher detonate explosive in texas in preparation for antarctic fieldwork on the notoriously unstable thwaite glaci  
7065,0, hillary be a bad candidate  kirsten be a bad candidate  kamala be a bad candidate  warren be a bad cand
10466,0, since people be so traumatised by that word  it shall remain unsaid  maybe we should
1691,0, I be not so sure that burn the state to the ground be a very electable position  start with burn down a few irs buil
241,0, all the promise that have perish in the name of a almond  it make I want to cry  it make I want to curse des
2513,0, sgt  david edward lloyd  one of the few    kill when he collide with another spitfire over
5857,0, kinda remind I of the time one guy drive his car into waist  deep flood  then blame authority for not inform
267,1, president trump be a great president  he annihilate the terrorist at the risk of inti
2103,0,   I think I see one over thereill just loop around   say wightman as his vehicle exhaust system release the last q
5358,1,   pakistan  fatality continue to rise amid severe winter weather in balochistan and other province  update 
5019,0, please when you evacuate to safe ground please do not leave your pet behind   animal deserve to be safe too  
4166,0, pre  trump s impeachment trial will be oversee by a judge he once call an absolute disaster  chief justice robert 
7474,0, in my opinion  if you be not bear and raise in america you should nt be allow to run for any seat in our government   exc
3004,0, they actually claim sussex royal put people in danger when it be their tradition 
3602,0, warning  I just get an invite to  fix science  conference from nas  this be not  it be  a political org
8400,0, tradie be the backbone of the union movement  top bloke 
4883,0, be you experience any home emergency  in such a situation  request a service by call we and within a maximu
7511,0, more devastating image have emerge show the scale of deforestation in   where local be be force off an
9685,0, iranians manage to be civilized and peaceful and not step on people s flag after year of be br
5595,1,  bfrs  at 627pm  bfrs receive call report a house boat on fire in dockyard  respond with appliance  amp  f
1721,0, my dad  a volunteer fire chief  have thousand of dollar in train an
6569,0, if you see I post a bitch I be be hold hostage come save I
2904,0,  though they re unfailingly polite and attentive in interview  there s a certain amount of contain chaos when they re all t
9912,0, oh wait he survive good  I like he
5434,1, the irgc qod force seem to have acknowledge a fatality in yemen for 1st time  state medium say that mostafa qf operative
10586,0, inspire twister e  liquid 10ml  newvaping079  
8161,0, this be nt I panic and be fluster I m genuinely laugh so hard at dice tweet it like that
3404,0, I always demolish my fridge like a rabid raccoon when I ca nt sleep  I ve have atleast dinner at this point and I
8348,0, I ca nt believe people actually take iodine pill yesterday  someone even give it to their dog   even though the f
6926,1, indonesia   be face its own climate disaster    the sink capital of jakarta and the surround area have be
7934,0,   india myanmar    coast guard cooperation  two ship incg sujay  amp  incg sarojini be in yangon
10517,0,   act blue be literally at max capacity from people ask for refund of their warren donation  on the eve
678,1, snowmobiler die in eastern oregon avalanche  ktvz
9702,0, suspect suicide bomber head toward america  likely califorina 
4316,0, the merchant of thirst be an informative article on the dynamic of water service provision in urban area in deve
6252,0,   hazard  puzzlebox   listen   
5348,0, flu can be fatal
9846,0, damien green explicitly state that the poor will now have to rely on charity to survive in one of the so call rich
10908,0, love to see sorenson as a starter absolute weapon
936,0, into the grizzly maze    mobile user   for blaze fast advertising
3571,0,  once the  scrap  sale contract have be sign and the deal do  you have to ask how much else be expect of
540,0, attack your local journalist
7266,0, under white black people have experience mass
10731,1, rockall 24hr forecast at southerly veer westerly or southwesterly severe gale to violent storm high or ver
7988,1, more than case of pneumonia have be report in wuhan  eastern china since december last year  the virus be now
6949,0, current utility field   be inundate with manual  disconnected process that be less than optimal  with
8109,0, obsidian be still panic and start to slightly hyperventilate   do she   f crap  what if she do  father 
9244,0, it take I fucking year to hear the intro to go go go by sleep with siren correctly
9015,0, your body be talk to you it tell we the truth about our stress  pay attention to whisper before it start scream
9351,0, next to nothing for smoke  soz 
5009,1, funny story about today earthquake  natural resource canada say its epicentre be just south of the us  border
2574,1, travel  a26 near    there be a collision between earwig corner and the barcombe turnoff  lengthy delay on bo
6828,0, wherein   do much well reporting than jama surgery  remember if you want to understand city  don
6849,1, olive be friendly but tentative  maybe because she have a leg injury and be in pain  these people who seem to know noth
1521,0, lmao if this be real  I d have to bomb cartoon network   there s no way I m let they ruin this like they ruin teen
7351,0, how do people call kylo a mass murderer while also stanne anakin like   they both do bad shit so no one be win that one
4891,0, the bushfire case support program can provide free information and advice for people impact by the gippsland and north e
2078,0, drop like fly  another dem drop out of presidential race   their late casualty
7892,0, I celebrate any death with trepidation  but soleimani deserve so much bad than instant
1920,1, staff at mogo zoo on the nsw south coast save the property  fight fire burn at the zoo  these gorgeous gibbon be
2806,0, sassenach notebook crush by the muscular girl   part total destruction punching and break apart
964,0, bleed heart music video come very soon  vicscover      
984,0, halfway into january  how be your finance look  if your pocket be still bleed  this be the time to give our fina
2193,0, emergency facemask  p250 for pack of available at your mall hardware store  I keep a pack in the car for emer
4188,0, all natural disaster can be affect by global warming  but do nt mean they do nt exist before  taehyung show his co
8714,0, violence target university student have become a reocurre phenomenon  rioting  murder  amp  selective attack of student
6255,0,   hazard imitate sterling
10404,0, come join we  an exciting opportunity to join a fantastic team as we prepare to be the trauma site for lanarkshire 
1040,0, I think the document shredder blow up and be mistaken for snow
8189,0, komal sharma be so innocent that she be in hiding for day now and the smart  most professional police force in ind
9726,0, yes  get a grip  clearly at some point you have abandon reality  you think
8689,0, whether you be conservative or liberal good of luck in november  peace  it be just my opinion  if you be conservativ
3812,0, m4 desolate space giveaway  follow we retweet check out    must   bonus entry  tag friend  win
4654,0, okay yeah  I still believe in basic human right  I would nt wanna electrocute they or anything  but I h
5863,0, flood britain with eu migrant have make the homelessness situation even bad than the a
9717,0, yeah no one think liz be gon na win but this feel like she be suicide bombing into bernie s campaig
9808,0, still not sink in that I be see today
7411,0, I be pretty sure mbaku st be full subscribedthere be other character though  okoye  wkabi  take your pick
9346,0, maybe it ll take sport be delay or cancel for the prime minister to really take notice of   a
3607,0, 48th in the nation 
6036,0, day to go till the real  famous and mouth watering day of our king  all hail the king   let s start mak
10024,0, because   and be grateful to usa for terminate this bloodthirsty terrorist who
6830,0, depend on your opponent  that could be enough  as a human your actual ability to push through gri
11013,0, koala who burn all paw in fire be so happy to finally be safe
2517,0, homer be drive drunk and have collide with a thumb up
382,0, some say we ll see armageddon soon I certainly hope we will I sure could use a vacation from this stupid shit
8888,0, also random
8305,1, chinese woman with mystery virus quarantine in thailand 
3133,0, sorry I usually try to keep it pg but after the veritable cornucopia of lie trump have tell america about the life  or  dea
4531,1, child die in separate kzn drown incident   
9345,0, my partner be a senior hr practitioner with expertise in lampd  workplace relation  and whs  she have
8238,0, my cat be in quarantine here fuck
8511,0, refugee contractor have vest interest in make sure as many refugee be resettle across the us  as possible becau
7506,0, the democrats and the fake news be try to make terrorist soleimani into a wonderful guy  only because I do what s
10056,0, the movie should ve just be call the  insert any serial killer  domestic terrorist  origin story
4998,1, stigmabase   state of the hiv epidemic in rural kwazulu  natal  south africa  south africa be at the epicentre of t
7850,0, just when   resident think they d escape the horror of mass tree clearing    have start moonsca
1761,1, when fire ravage notre  dame cathedral in paris on april the whole world be in shock that the heritage of this I
2236,1, emergency service call to  chemical incident  in gilmerton  the scotsman   
5750,1, grandmother prayer closet survive powerful tornado that flatten home  kill many
2372,0,   if our pathetic govt move vs coal  they will be collapse by their master    govt only exi
9242,0, a slide door open onto a city garden  a distant siren  a train
7309,0,  kiev  amp  ottawa should cooperate for the physical elimination of this evil mullah soon be a success le
7674,0, mullah regime become very powerful as a result of that disaster obama nuclear deal and protestor yet t
50,0, please help our friend in  they have have a non fault accident that be result in their vehicle be writte
3900,0, um  I forget about this trailer  I be literally in tear  do it honey boy destroy I
5417,0, by be determined to reduce the number of fatality and vulnerability arise from harmful chemical  in
8218,0, jammu kashmir police tweet  amp  vow to take stern action as per law against dsp singh  who be apprehend with milit
4521,0, check out my broadcast from my playstation drown  demo   live at
8096,0, this fuckery be make I nauseous  I have nt stop think abt this since taal erupt  I ca nt find news about th
3410,0, honestly I do nt know really what you be get out of this struggle of urs  but I bet you forget a
7632,0, from nuclear disaster to olympic host  fukushima will be in the limelight during tokyo 
4912,0, it be this weird moment of fear that just totally engulf I and make I feel totally inferior to anyone else who creat
994,0, I kinda want to watch it
3758,1,    we have be inform that a freight train have have a low speed derailment within the depot  siding in
10505,0, jay have be so traumatise by lemonade that he do nt want to even touch meghan while hug she
5586,0, 14th january azad hear  judge kamini lau  on fire  we need more judge like this   
9817,0, we must put aside petty grievance  america be worth more than that  we be worth more than that  if stupid thing
4290,0, not even an ex to run back to  its a drought out here
2514,0,    youtube cover listening world and bts have collide   
1086,0, like  I be really talk about blendin
6491,0, guide to remove tv hero   from your system      
183,1, iran shoot down an airplane full of innocent people  say what you want about trump  but that s not an appropriate r
1819,1, thousand of church in france and the uk have be vandalise and bur
9969,0, this   
1466,0, good job knuckle  I hope you enjoy gather body bag and tell the family that their love one be dead 
1523,0, nato  bomb  libya s statehood  russian foreign minister lavrov    via
2945,0, resident of conjola park in nsw return to survey the damage after bushfire   
9772,0, revival rise persimmon seem sink with maroon 
608,0, do you just call I racist    britain be be attack for be racist  ergo  they
10814,0, take into consideration that this war zone be create year ago by a religious sect
2161,0,   the coalition govt government bury climate risk action plan produce month ago  it fai
10054,0, illinois  wake up  alert  do not let her infiltrate congress the daughter of convict muslim terrorist jeff fort aka abd
10213,1, it seem a thunderstorm be head our way  well retreat to a cave  a tent wo nt stand a chance 
5640,0, soon I m go to wake up and realize this be all a dream  I m still in the middle of parasite and all the equipm
652,1, islamic jihadist mob attack hindu  loot  amp  burn house  amp  their property in bhainsa town of nirmal dist  telangana la
60,1, the speed car ram into a group of people  who be return after attend a temple festival of ayyappan ka
4255,1, I really hope all the folk that be displace out here find warm shelter  this freezing weather  snow be no joke 
11058,0, jeff bezos gets slam for meager donation to australian wildfire crisis
9003,0, I m scream   because that fasho sound like you
319,0, I do nt get your bias flipping  short annihilation incoming
4092,0, goodafternoon elenian      we be reach out to you so that we may be able to reach out to
557,0, dsp davinder singh work for jem terrorist for money for decade  he admit to torture afzal guru whom he allegedly
7880,0, prepare to be obliterate
9848,0,   one its  do not be discourage when announcement of solo activity appear  solo activity do not eq
7359,0, I on other hand  literally every quarter  nigeria the state be a silent mass murderer but we do nt know it because we thi
9126,0,  dman  fast grow disruptive technology detect   up to ft new oil leases
4893,0, for those of you who like    be offer all emergency service personnel free entry to their ma
8629,1, guy sa taal island lang yung mga confirm dead   which be predictable since nasa main place sila ng volcano  but
8281,0, thank jocelyn  we bring our cat here from myanmar  via quarantine in singapore and melbourne  and this
5421,0, we be at motorist fatality per billion km  netherland at which would suggest drop from 
9237,0, get some mac demarco in there  some  some agord nova  some sei siren  some  some and
1532,0, so accord to serb minister  support war crime general be ok  but wave a green mne flag be wrong  people  do you see
3970,0, alec baldwin blast trump supporter  say they ve cause  colossal destruction  to america  
6637,0, world  we  iranians  be hostage of this terrorist regime  these thug occupy our country  iran  around yr ago w
10545,0, it be all part of their cunning plan  they be devious like that
17,0, rengoku set my heart ablaze ps  I miss this style of color I do so here it be c  
1196,0, do joe gomez keep his place now that joel matip be back fit  it be one of the big talking point of the blood red podcast
617,0, some one ask I what it feel to have cancer   it take I a while to figure it out  but to I have cancer feel li
2235,0, seapunk survival guide essential  the us  armed force nuclear biological and chemical survival manual I
8263,0, pavement  shady lane  j vs s  quarantine the past  matador
8087,0, I  sit here have my nightly existential panic attack over the fact that we ll all die  I wish I
6947,0, I do nt know what he can really do about that  but it be true  at least it be not as bad as and my f
10464,0, poor couple  must be traumatise
2268,0, update at tuesday to do list  sleep in   drink coffee   walk to the dog beach   flat tyre   walk to an
9666,0, isis strap suicide vest to puppy in horror footage of sick front line bomb tactic
11305,0, through all the happiness and sorrow  I guess I d do it all again  live for today and not tomorrow  it be still the
1424,0, lmao fr   ill help put they in the body bag too  a little community service while I m at it 
1361,1, gardai seal off scene as body part find in bag in north dublin
10312,0, I should stop reread the tragedy of macbeth and actually focus in class lol
11324,0, why would nt rebel investigate the wreckage  it would be like if the us do nt investigate a nazi
3728,0, yesterday it be power problem and strand at royston and today its a train derailment and temporarily strand a
11144,0, people speak people speak out about out about mass wound koalas slaughter  amp  kang
6870,1,   new article on the blog focus on whether arsenal can cope with torreira s injury
7295,0, I mean they be still do the  the shooter be know to play the doom and grand theft a
9227,1, in the the last time there be a major conflict with iran  they sink a us naval vessel  reagan respond by s
9275,1, no wonder I hear siren early merc catch fire near pavillion hope everyone ok
7379,1, thesiger chelmsford be the viceroy of india  during the jallianwala bagh massacre  yet there be huge private
10038,0, pompeo   I be one of I think eight member of congress who sponsor legislation ask the previous administration to des
9982,0, these be the time  amp  day of the corrupt gov  amp  charlatan that be now cabinet minister  only a profoundly
2777,0, when you have a crush on someone  your brain overlook and ignore the flaw of that person cause they to appear  perfect 
4242,1, let we all help provide relief response to displace family and other fellow filipino affect by the recent taal volca
2353,0, haftar likely to egypt  moscow talk on   collapse  haftar dassault falcon depart moscow sheremetyevo  amp  be now
7936,0,   india myanmar    coast guard cooperation  two ship incg sujay  amp  incg sarojini be in ya
11062,0,  you do nt bring wildfire into your home and expect it to stay in the fireplace      the gospel of loki  joanne m h
10739,1, this storm be quite violent oh lord imagine irish people actually be in a hurricane
5996,0, climate change be responsible for forest fire in australia 
1891,0, when everyone else be burn up  keep it chill in blue   have your essential cover in style 
3595,0, design of ar15 could derail charge tie to popular rifle  the associated press
210,0,    right now valiasr intersection be where the special force be head to the paradise ambulance  
8558,0, our engineer from 2nd engineer regiment continue to help rescue and assist wildlife alongside the
3681,0, the unfortunate part of hindu society be that whenever we start discussion about our society  some
6848,0,   warn   do nt disturb a book reader serious injury or death may occur
10601,0, mega gumelar  mafalda  yaya zahir  priscilla abby  typhoon kanokchat munyadon  m fazzill alditto  lia amelia  sapol as
10219,1, weather alert  severe thunderstorm warning include franklin tn  fairview tn  forest hill tn until be cst
1448,0, plastic bag  but the body bag be the real issue  gtfoh
3628,0, a subtle design feature of the ar15 rifle have raise a technical legal question that be derail case against people who be
1071,0, germany and japan be make to pay for ww2  but england be never make to pay for slaughter in scotland and ireland  for
10424,0, not everyone will agree but I see this time and time again in my work and the more training I undertake  specifical
5341,0, I mean if it can nullify any chance of fatal disease then why not
10136,0, airpod wireless charge case available  
7837,0, every time I see kashuu my mind just go I want that twink obliterate
7176,0, imagine bts member have their own kid and they get to visit bang pd and bighit building gon na be so loud and noisy cuz
3207,1, road safety authority await policy direction on okada use  it follow death last year
6673,0, unless she tell the truth  like again  we do nt know any detail  personally I think sander misc
8124,0, it be a very old story  it be from a very old book  we have all hear about it before  why be the satanic panicking 
5401,0, that be not a crush  that a tragic accident and there will be fatality
7144,0, roulot luchet meursault be lightne in a bottle  ton of chablisienne acidity  the nerve be enclose by gorgeous ri
3585,0, I would echo sentiment whole heartedly dr  draw  we need you  and all the passion you posse to derai
5046,1, australia urge mass evacuation   australia urge some citizen to evacuate    seem bushfire may b
5979,0, people in charge of fire service at the coal face should make the decision about forest fire prevention manageman
5402,1, bushfire in victoria   fatality  labor govt  amp  kevin rudd  cause by arson  power line  lightning 
3997,0, surely you jest  can you not see it with your own eye  I be the herald of destructionthe very proof of god s mis
144,0, mass anti  government protest erupt in iran after leader admit to shoot down airliner  still can not believe w
10150,0,    like a thunder
217,1, angel over africa  a netcare air ambulance with doctor and paramedic have be activate for an inter  hospital  tran
1278,0, no bloody case manager be look into it I need my whole money back and also compensation for this fucking nuisance
6091,0, it may be rain men but it feel like more of a hailstorm because as soon as one get to you it hurt like hell 
979,0, imagine be shoot by your own government because you want   it be hard to imagine right  I mean  we be
9384,0, smoke in disaster   exist  peenoise 
6621,0, slaughter a journalist   kidnapping and hold a prime minister   as a hostage  detain prin
1487,0, armys   complain about how bighit never give they bangtan bomb subtitle  the bangtan bomb subtitle out of nowhere 
10939,0, take the weapon off their head  they will learn to tackle real fast 
8811,0, silence x1 all you want  the more you try to shut they out  the more oneit will be loud  oneit be x1 s voice  we be the
7412,0, anetha be mayhe
10125,0, in today s I write about the threat   pose to dissent against the state 
3414,0, time to demolish parliament medium shanty town  should never have be allow to happen  we can thank mr  berc
2683,1,   several people have be arrest because of their role in the ukrainian plane crash in iran that kill all peo
2415,0, carillion collapse almost two year ago  but official investigation into what go wrong have nt report back yet  I
7644,0, b4 sleep know this sunflower be use to assist in clean up after a nuclear disaster sunflower be know as hyper
10873,1, he well have a nuclear weapon too
1516,0, this be alott jongdae husband and dad  yoonterlude aka shadow be a masterpiece it be legit one of my favourite bt
6675,0, I m just try to understand a stranger  but you admit that your purpose h
1695,0, americans should be in the street burn down building at this point 
9626,0, isis strap suicide vest to puppy in horror footage of sick front line bomb tactic
3316,0, you may need your brolly today     
2022,0, its casualty  not killing
8952,0, so that be why you scream at she like that jisoo hahahahahaha
8878,0, sandstorm  isnt that a gamecock thing  never think clemson stand a chance against this talente
390,0, this chick clearly need glass because I see a golden horse ass walk with jesus into armageddon 
7391,0, let the mayhem begin    be in theater february 
5319,0, go back through my work serve as a reminder that I adore writing  I ve be so focused on my character that I
7698,0, what s your thinking  nuclear reactor to power the pi  I ca nt speak for the tecke
10436,0, what be dynamic running therapy  how important be it to be authentic during healing from trauma  and how do we get stuc
7677,0, be my favorite show on broadcast tv  and it be always be wild but realistic  I ve see blue
7869,0, tehran pelosi  america s ceasarpraise pelosi  along with schiff  schumer  amp  fake news msm s cnn  msn
2540,0, homer be drive drunk and have collide with a man run
7700,0, butterfree be discover gamboling behind the ominous nuclear reactor 
134,0, and anyone who believe that incident be an accident be an idiot  an airplane at approx 
11250,0, like a train wreck he be a spectacle 
6955,0, I m sick of be inundate with homophobia on the daily like can y all stop already
1130,0, overwatch toxicity and cheating sanction january overwatch korean server player be be punish or
2379,0, replay this video to understand the horror of the   and why we need to rise up to our government  dalila jak
10300,0, from his parent to the tragedy of his first family and the creation of his second  late rush drummer live for his rel
11237,0, swanson  help divorced man barely hold together the shamble of their train wreck of a life since 
2448,0, it be stomach  churn   progressive  dread rise as warren and sander collide
6803,0, with such injury  one get swollen face  black eye  fever  amp  observation in icu for more than a day  she be back I
9551,0, the length of the stretcher may vary from inch 
5831,0, our ceo  justin butler  phd  will be present at space to connect in london tomorrow  this free to attend space applica
4740,0, climate  amp  environmental grief be something we all have to face when we realise the scale of the emergency we face  gove
5130,0,   luis nani  I have often say to he  with the strength you have  if you train a little more  you will explode and dr
4286,0, twice drought it be  here pocari sweat for we all
3550,0, no comment  I rather have question  q1 have provision be make for they where they will s
5109,1,   relief operation dswd usec gudmalin turn over family food pack to the lgu of balayan  batang
9707,1, death toll in pakistan mosque suicide bombing rise to 
1231,0, it will just take a random google search to know about the medium maven of the day who help the political plus bureaucr
4878,1, I ve be get alert from the government emergency service app  say that the air be hazardous to he
1724,0, I m sure that whoever our next democratic president be  he or she  will appoint you in a position of le
8029,0,
4913,0, the native doctor call cjn and the rascal call agf can not stand you in physique and intellect unfortun
7772,0, legally a trial should nt happen but from a political standpoint  it have to happen  can oblitera
10392,0, he be smart than our imagination  yes he be not trap in maker game  vote for
4776,1, melbourne be face an air quality emergency tuesday as hazardous level of smoke haze engulf the city  as pollution lev
6524,0, not ok  racist cynically market hate by hijack mainstream symbolism
3643,0, when fru ndi receive money frm   gov  amp  derail sdf party frm the original purpose of her creation  champion
8303,0, safe  u mean  quarantine 
10639,1, there s a major upheaval come in the nigerian political system 
3148,0, people in neighborhood like maple be desensitize to death by shooting and violence  why 
3506,0,   encounter during their life  since the dusk when the uknown feminine silverette have his pride as musician bein
8546,0, this week  my firstborn ask I to teach he photoshop  which mean we now have a lot of famous painting with search and re
4084,0, have you be devastate today  no  here be shownu with a kid 
4291,1, zimbabwe will run out of food in february due to a prolong drought and continue economic crisis this be a vital proo
2879,0, from the humour in uniform column in the reader s digest  back in the day  male sentry at waaf base
6266,0, far on this  I have receive a little respiratory physiology tutorial explain just how bad it be to expect e
9183,1, at least six dead after huge sinkhole in china swallow bus and pedestrian  
9153,1, at least six people be kill and other injure after an enormous sinkhole swallow a bus and a number of pe
6334,0, air pollution  protest  extreme heat  the amazon  election  these be environmental story that could define 
10287,1, logan county family reunite with dog after their home be destroy during tornado   via
10848,0, yep  a member of the royal family who insist on deploy in a war zone  so beta 
8623,0, dog rescuer be a great bunch of people   
5124,0, hello  my family and I will go to one of the evacuation center this sunday  we be still scout for place that be still I
8103,1, watch the panic among bank depositor in bangalore  mp and must speak to modi  if not scare
9299,0, sirens blast  amp  I be frighten  where be mom  check the panic room  knock on the door  a weak voice
3914,0,   those who say that they have appear to destroy all the loco he be worship they as full divine mu
1597,0, flashback olympic park bombing richard jewell  the fbi set I up the fbi and medium launch an attack calculate to p
3191,1,    local flu death of boy be one of two pediatric death in nys this year  
69,1, good night my friend  as per usg  the new quake in this morning cause the day aftershock forecast to change 
9860,0, familycourt judge diminish abuse  amp  invalidate victim  they can cause ridicule and shame in front of your abuser  one
1665,0, q   cemex    epstein   adrenochrome how to hide the evidence think  hemoglobin   quick search
8757,0, paint splatter  dust and rubble  what s so hassle  free about a home renovation  guess you have nt hear about berger
5829,0,  alice bishop short story collection  a constant hum  tell fictional story of the black saturday bushfire  alice
8378,0, I be plan something in hollywood on thursday with my student  a day when there be go to be a sure  bet rain
5836,0, when the ocean rise and thunder roar  I will soar with you above the storm  father  you be king over the flood  I will
9500,1, entire country  storm and difficult driving condition in westfjord and in north and lot of road be closed or I m
2215,1, cfa chemical hazard advice  for  cobram   
805,0,   do the push for mass vaccination point toward a bioterror event   to read about jon s mega  colle
4504,0, hey  twitter  bot here  when be saudi arabia drown 
10431,0, omg yes  never think about it that way  pearljr family be important  but fuck anyone else s
4661,0, teen vouge start the make up rumor turn meme that mike pence want to electrocute gay
315,1, you also need to survive to practice faith  why do you think hindugen
2831,0, manjerkar be crush on rohit s dismissal  it be bad than a lover break the heart 
8190,0, a private person may arrest a suspect in nigeria who in his presence commit an offence  or whom he reasonably suspect
724,0, neraya  captain of the selkie guard  courageous  battle ready  resilient  keep getting mow down in the middl
6468,1, the hijacker on my account be log in right now  can you at least lock the account till everything
4457,0, too many time  you ve drown yourself for people who ca nt swim in your love language  burn yourself for people who ca
6249,0,   a hazard for some of be intelligent  phds be smart enough to cram a lot more wrongn
2183,0, coal be the number one driver of carbon emission  we need a plan to transition australia off coal to prevent more cata
2240,0, first responder play a critical role in the face of a chemical incident  ensure that emergency response training instructor h
7524,0, we be prinitng just paint  how to paint your military model book    stay tune   
619,0, president trump give it all up to save this country  he give up his billionaire lifestyle  successful business  popular t
5718,0, I m wonder if frame these picture this way reinforce white standard of beauty  like  maybe our natural curl should b
10481,0,  I be homeless  feel traumatised and depressed  I have be through bullying  domestic abuse and a nervous break
389,0, sound strikingly similar to the worm  armageddon cd 
10668,0, there be a certain irony in the fact that the downing of an airliner from a country which undergo a people power re
5067,1, more than people have be evacuate and cloud of ash have turn entire town grey as taal volcano continue to rumb
10211,0, it be january  january  middle of fucking winter  why be it digree f   why  at am be there a severe thunderstor
8374,0,  a poem about nature  I would vacation at a rainfor cafe just a quick getaway  or day sunbathe by the animatr
10280,0, the tri state be a km wide wall of tornado that give you minute to run if you be km away from it in other
1281,0, people choose what be art  there be tattoo that be people heart beat  do you  get they blow up and frame 
5775,0, oh no  not only do the dog have earpod and so he ca nt hear we  but he ca nt move or speak cuz he s be f
1299,1, gardai launch murder inquiry after body part find in bag
944,1, hmm scratch my ear now its bleeding 
7875,0, haha I be a former student of his and can tell you that his next strategy will be to ghost yo
8346,1, at an emergency alert be send in ontario re  the pickerton nuclear generating station  they re state it wa
10107,0, meghan markle and prince harry s  threat of a no  hold bar interview   couple s confidante tom bradby say they coul
9893,0, I ca nt believe we survive this era 
4944,0, you forgot to tell we that how many chapati he consume with sari paye last night and how many parata he engulf
1801,0, hoo  some less  terribly  price lego fire brigade and town hall slip through my grasp  and maaaannnnn the price
4609,1, temblor  mb southeast of easter island  magnitude mb region southeast of easter island date time 
356,0,   this be a thrilling  and amusing read british fantasy society game changer of the apocalypse author  mark kirkb
11336,0, admit it  we be all bias wreck by soobin today
10286,0, try to go tornado chasing in oklahoma for my honeymoon
1045,0, damv this blow up  follow m
2422,0, he talk through plot hole and new idea with I  listen to I figure out issue  comfort I when I be cry over r
5198,0, taehyung reply  on a weverse post  about the situation here in the philippines  the explosion of taal  and say late
4269,0, its a drought out here of loyal people
997,0, it be weird how ppl w vaginas literally spend day bleed and have a severe cramp  nausea  headache and muscle ache
2049,0, next time on   tune in saturday 2120pm on vote for casualty in the  
3380,0, please read  your call  every single call matter  it can change the mind of your representative  remember the vote
10347,0, trap
966,0, the reference to bleed  heart liberal who be too influence by the ideology of  rousseau  make I snort with
5810,0, sorry for the flood   but alpha eta set it owt last night    happy founder day    
1000,0, ngl nagrikta ke bill se by chanchal banjara be an insane song to perform at a pro  caa wedding  not post the lin
5032,1, thousand of resident from talisay and other town in batangas be force to evacuate because of the taal volcano eru
987,1, my cat     just go crazy to I I m bleed     
7570,0, I remember what our photojourn teacher share during the southern leyte mudslide  she be torne between take a
9206,0, mary decide what be important  and she do not let the day  to  day get she away from that  as a result  she be d
6511,0, he be suppose to be the 20th hijacker
91,0, stay informed  stay engaged with what s go on in   after the   the usg day aftershock s
2912,0, horizontal cyclone  
6692,0, the past  heavy investment of international enterprise enrich china    lie to chinese and steal this achie
2286,0, now  say it with I follower  pedophile  map will never ever be accept by society  and that they should go fall off
4855,1, gauteng helicopter emergency medical service  netcare a specialised helicopter ambulance have be activate for
2837,0, we be hard pressed on every side  but not crush  perplexed  but not in despair  persecute  but not abandon  stru
10755,0, people  batangueo do nt choose to live next to a volcano  they build their community near the lake and river because
7595,0, crew be plan to build a bridge for cyclist and pedestrian near the trail 
7239,0, shhhhhh  that s mean to be all sweep under the carpet   usa rather not discuss their mass murder in the sky 
3639,1, hi there  we be run a reduce service at the moment due to the derail freight
11043,1, turn out australia be nt blaze because of climate change  its blazing because a vast amount of arsonist start the
1182,0,    need    I hik zaroratmand aurat khe emergency I o  ve   ji sakht zarorat ahe insan dost rabto kan  co
1261,0, sit in the front room with my bride and the bloody dog eat peanut out of my hand listen to allegris miserere  as you do 
5959,0, she ca nt engage in open discourse  because if you give the truth oxygen  it turn into a forest fire 
686,0, be a team of deaf medium crew of color  actor  filmmaker  who be travel to sundance with two asl interpreter  w
3896,0, trump do this very deliberately  his goal be to destroy our post ww2 alliance on behalf of putin all while cause hou
8732,1, british tank in the street after bloody rioting in calcutta between hindu and muslims  
